query_id,query_text,tau_method,rank,cve_id,title,score
29,authorization bypass in GraphQL mutation resolver,taumode,25,CVE-2009-0115,(no title),0.918629
30,XML external entity XXE injection in SOAP parser,Cosine,1,CVE-2022-50255,tracing: Fix reading strings from synthetic events,0.813032
30,XML external entity XXE injection in SOAP parser,Cosine,2,CVE-2008-1736,(no title),0.811578
30,XML external entity XXE injection in SOAP parser,Cosine,3,CVE-2007-5042,(no title),0.811060
30,XML external entity XXE injection in SOAP parser,Cosine,4,CVE-2007-4969,(no title),0.810605
30,XML external entity XXE injection in SOAP parser,Cosine,5,CVE-2023-45503,(no title),0.808389
30,XML external entity XXE injection in SOAP parser,Cosine,6,CVE-2012-3000,(no title),0.807924
30,XML external entity XXE injection in SOAP parser,Cosine,7,CVE-2006-7160,(no title),0.806407
30,XML external entity XXE injection in SOAP parser,Cosine,8,CVE-2012-2090,(no title),0.806368
30,XML external entity XXE injection in SOAP parser,Cosine,9,CVE-2006-0120,(no title),0.806021
30,XML external entity XXE injection in SOAP parser,Cosine,10,CVE-2026-24516,(no title),0.804932
30,XML external entity XXE injection in SOAP parser,Cosine,11,CVE-2025-40362,ceph: fix multifs mds auth caps issue,0.804697
30,XML external entity XXE injection in SOAP parser,Cosine,12,CVE-2025-12194,(no title),0.803961
30,XML external entity XXE injection in SOAP parser,Cosine,13,CVE-2024-47141,pinmux: Use sequential access to access desc->pinmux data,0.803514
30,XML external entity XXE injection in SOAP parser,Cosine,14,CVE-2016-9167,(no title),0.803322
30,XML external entity XXE injection in SOAP parser,Cosine,15,CVE-2008-1855,(no title),0.802998
30,XML external entity XXE injection in SOAP parser,Cosine,16,CVE-2007-4970,(no title),0.802972
30,XML external entity XXE injection in SOAP parser,Cosine,17,CVE-2025-38488,smb: client: fix use-after-free in crypt_message when using async crypto,0.802695
30,XML external entity XXE injection in SOAP parser,Cosine,18,CVE-2009-3163,(no title),0.802442
30,XML external entity XXE injection in SOAP parser,Cosine,19,CVE-2016-3968,(no title),0.800488
30,XML external entity XXE injection in SOAP parser,Cosine,20,CVE-2006-5143,(no title),0.800444
30,XML external entity XXE injection in SOAP parser,Cosine,21,CVE-2022-49221,drm/msm/dp: populate connector of struct dp_panel,0.800353
30,XML external entity XXE injection in SOAP parser,Cosine,22,CVE-2007-5040,(no title),0.799152
30,XML external entity XXE injection in SOAP parser,Cosine,23,CVE-2025-62156,argo-workflows Zip Slip path traversal allows arbitrary file write and container configuration overwrite,0.798398
30,XML external entity XXE injection in SOAP parser,Cosine,24,CVE-2006-3838,(no title),0.798196
30,XML external entity XXE injection in SOAP parser,Cosine,25,CVE-2025-38523,cifs: Fix the smbd_response slab to allow usercopy,0.798191
30,XML external entity XXE injection in SOAP parser,hybrid,1,CVE-2009-3163,(no title),0.857424
30,XML external entity XXE injection in SOAP parser,hybrid,2,CVE-2007-5040,(no title),0.844954
30,XML external entity XXE injection in SOAP parser,hybrid,3,CVE-2026-24516,(no title),0.843822
30,XML external entity XXE injection in SOAP parser,hybrid,4,CVE-2008-1855,(no title),0.843820
30,XML external entity XXE injection in SOAP parser,hybrid,5,CVE-2013-6987,(no title),0.842683
30,XML external entity XXE injection in SOAP parser,hybrid,6,CVE-2026-28808,ScriptAlias CGI targets bypass directory auth in inets httpd (mod_auth vs mod_cgi path mismatch),0.841929
30,XML external entity XXE injection in SOAP parser,hybrid,7,CVE-2024-47141,pinmux: Use sequential access to access desc->pinmux data,0.841126
30,XML external entity XXE injection in SOAP parser,hybrid,8,CVE-2011-0959,(no title),0.840867
30,XML external entity XXE injection in SOAP parser,hybrid,9,CVE-2008-1736,(no title),0.839484
30,XML external entity XXE injection in SOAP parser,hybrid,10,CVE-2024-37026,drm/xe: Only use reserved BCS instances for usm migrate exec queue,0.839328
30,XML external entity XXE injection in SOAP parser,hybrid,11,CVE-2025-63604,(no title),0.839247
30,XML external entity XXE injection in SOAP parser,hybrid,12,CVE-2023-53501,iommu/amd/iommu_v2: Fix pasid_state refcount dec hit 0 warning on pasid unbind,0.836887
30,XML external entity XXE injection in SOAP parser,hybrid,13,CVE-2025-12194,(no title),0.836803
30,XML external entity XXE injection in SOAP parser,hybrid,14,CVE-2007-4969,(no title),0.836704
30,XML external entity XXE injection in SOAP parser,hybrid,15,CVE-2007-0709,(no title),0.835889
30,XML external entity XXE injection in SOAP parser,hybrid,16,CVE-2004-2542,(no title),0.835238
30,XML external entity XXE injection in SOAP parser,hybrid,17,CVE-2011-4153,(no title),0.834075
30,XML external entity XXE injection in SOAP parser,hybrid,18,CVE-2025-68726,crypto: aead - Fix reqsize handling,0.833930
30,XML external entity XXE injection in SOAP parser,hybrid,19,CVE-2007-4971,(no title),0.833867
30,XML external entity XXE injection in SOAP parser,hybrid,20,CVE-2024-56539,wifi: mwifiex: Fix memcpy() field-spanning write warning in mwifiex_config_scan(),0.833816
30,XML external entity XXE injection in SOAP parser,hybrid,21,CVE-2024-50281,KEYS: trusted: dcp: fix NULL dereference in AEAD crypto operation,0.833811
30,XML external entity XXE injection in SOAP parser,hybrid,22,CVE-2015-1028,(no title),0.833660
30,XML external entity XXE injection in SOAP parser,hybrid,23,CVE-2022-50255,tracing: Fix reading strings from synthetic events,0.833074
30,XML external entity XXE injection in SOAP parser,hybrid,24,CVE-2023-0482,(no title),0.832638
30,XML external entity XXE injection in SOAP parser,hybrid,25,CVE-2009-3051,(no title),0.832223
30,XML external entity XXE injection in SOAP parser,taumode,1,CVE-2009-3163,(no title),0.916333
30,XML external entity XXE injection in SOAP parser,taumode,2,CVE-2026-28808,ScriptAlias CGI targets bypass directory auth in inets httpd (mod_auth vs mod_cgi path mismatch),0.906490
30,XML external entity XXE injection in SOAP parser,taumode,3,CVE-2023-53501,iommu/amd/iommu_v2: Fix pasid_state refcount dec hit 0 warning on pasid unbind,0.903828
30,XML external entity XXE injection in SOAP parser,taumode,4,CVE-2004-2542,(no title),0.903245
30,XML external entity XXE injection in SOAP parser,taumode,5,CVE-2013-6987,(no title),0.901813
30,XML external entity XXE injection in SOAP parser,taumode,6,CVE-2011-4153,(no title),0.901543
30,XML external entity XXE injection in SOAP parser,taumode,7,CVE-2024-37026,drm/xe: Only use reserved BCS instances for usm migrate exec queue,0.900697
30,XML external entity XXE injection in SOAP parser,taumode,8,CVE-2009-4742,(no title),0.900221
30,XML external entity XXE injection in SOAP parser,taumode,9,CVE-2015-1028,(no title),0.899811
30,XML external entity XXE injection in SOAP parser,taumode,10,CVE-2020-10372,(no title),0.899253
30,XML external entity XXE injection in SOAP parser,taumode,11,CVE-2024-56539,wifi: mwifiex: Fix memcpy() field-spanning write warning in mwifiex_config_scan(),0.899128
30,XML external entity XXE injection in SOAP parser,taumode,12,CVE-2011-0959,(no title),0.898902
30,XML external entity XXE injection in SOAP parser,taumode,13,CVE-2025-68726,crypto: aead - Fix reqsize handling,0.898660
30,XML external entity XXE injection in SOAP parser,taumode,14,CVE-2008-0755,(no title),0.898489
30,XML external entity XXE injection in SOAP parser,taumode,15,CVE-2025-63604,(no title),0.897741
30,XML external entity XXE injection in SOAP parser,taumode,16,CVE-2006-2286,(no title),0.897614
30,XML external entity XXE injection in SOAP parser,taumode,17,CVE-2025-37812,usb: cdns3: Fix deadlock when using NCM gadget,0.897286
30,XML external entity XXE injection in SOAP parser,taumode,18,CVE-2009-3051,(no title),0.897113
30,XML external entity XXE injection in SOAP parser,taumode,19,CVE-2026-29125,IDC SFX2100 Satellite Receiver allows unprivileged modification of DNS configuration due to world-writable `/etc/resolv.conf`,0.897039
30,XML external entity XXE injection in SOAP parser,taumode,20,CVE-2026-31598,ocfs2: fix possible deadlock between unlink and dio_end_io_write,0.897037
30,XML external entity XXE injection in SOAP parser,taumode,21,CVE-2013-3077,(no title),0.896870
30,XML external entity XXE injection in SOAP parser,taumode,22,CVE-2003-1340,(no title),0.896814
30,XML external entity XXE injection in SOAP parser,taumode,23,CVE-2023-22809,(no title),0.896632
30,XML external entity XXE injection in SOAP parser,taumode,24,CVE-2006-1782,(no title),0.896612
30,XML external entity XXE injection in SOAP parser,taumode,25,CVE-2020-10209,(no title),0.895974
31,improper access control in REST API DELETE method,Cosine,1,CVE-2020-21524,(no title),0.876880
31,improper access control in REST API DELETE method,Cosine,2,CVE-2026-40193,Maddy Mail Server: LDAP Filter Injection via Unsanitized Username,0.876182
31,improper access control in REST API DELETE method,Cosine,3,CVE-2021-32779,Incorrectly handling of URI '#fragment' element as part of the path element,0.872313
31,improper access control in REST API DELETE method,Cosine,4,CVE-2006-3172,(no title),0.871016
31,improper access control in REST API DELETE method,Cosine,5,CVE-2023-5123,Improper Path Sanitization in JSON Datasource Plugin,0.870994
31,improper access control in REST API DELETE method,Cosine,6,CVE-2016-4948,(no title),0.868350
31,improper access control in REST API DELETE method,Cosine,7,CVE-2026-24516,(no title),0.867452
31,improper access control in REST API DELETE method,Cosine,8,CVE-2016-9554,(no title),0.866968
31,improper access control in REST API DELETE method,Cosine,9,CVE-2014-9145,(no title),0.866863
31,improper access control in REST API DELETE method,Cosine,10,CVE-2020-5846,(no title),0.865837
31,improper access control in REST API DELETE method,Cosine,11,CVE-2024-10125,Lack of JWT issuer and signer validation,0.864631
31,improper access control in REST API DELETE method,Cosine,12,CVE-2022-23506,Spinnaker's Rosco microservice vulnerable to improper log masking on AWS Packer builds,0.864623
31,improper access control in REST API DELETE method,Cosine,13,CVE-2025-27092,Path Traversal Vulnerability in GHOSTS Photo Retrieval Endpoint,0.863949
31,improper access control in REST API DELETE method,Cosine,14,CVE-2007-5642,(no title),0.863894
31,improper access control in REST API DELETE method,Cosine,15,CVE-2006-0732,(no title),0.863266
31,improper access control in REST API DELETE method,Cosine,16,CVE-2026-24047,@backstage/cli-common has a possible `resolveSafeChildPath` Symlink Chain Bypass,0.863146
31,improper access control in REST API DELETE method,Cosine,17,CVE-2008-6706,(no title),0.862993
31,improper access control in REST API DELETE method,Cosine,18,CVE-2006-6974,(no title),0.862833
31,improper access control in REST API DELETE method,Cosine,19,CVE-2009-1553,(no title),0.862786
31,improper access control in REST API DELETE method,Cosine,20,CVE-2007-0056,(no title),0.862397
31,improper access control in REST API DELETE method,Cosine,21,CVE-2026-40022,Apache Camel Platform HTTP Main: Authentication Bypass on Non-Root Context Paths in camel main runtime,0.861268
31,improper access control in REST API DELETE method,Cosine,22,CVE-2026-24046,Backstage has a Possible Symlink Path Traversal in Scaffolder Actions,0.860352
31,improper access control in REST API DELETE method,Cosine,23,CVE-2022-31195,Path traversal vulnerability in Simple Archive Format package import in DSpace,0.859871
31,improper access control in REST API DELETE method,Cosine,24,CVE-2025-69256,serverless MCP Server vulnerable to command injection in list-projects tool,0.859536
31,improper access control in REST API DELETE method,Cosine,25,CVE-2025-34234,Vasion Print (formerly PrinterLogic) Hardcoded Encryption Private Keys,0.859442
31,improper access control in REST API DELETE method,hybrid,1,CVE-2015-7391,(no title),0.896338
31,improper access control in REST API DELETE method,hybrid,2,CVE-2025-23203,Icinga has rest API endpoints accessible to restricted users,0.888947
31,improper access control in REST API DELETE method,hybrid,3,CVE-2007-0056,(no title),0.888321
31,improper access control in REST API DELETE method,hybrid,4,CVE-2007-1458,(no title),0.887079
31,improper access control in REST API DELETE method,hybrid,5,CVE-2007-6548,(no title),0.886676
31,improper access control in REST API DELETE method,hybrid,6,CVE-2011-5230,(no title),0.882714
31,improper access control in REST API DELETE method,hybrid,7,CVE-2024-53354,(no title),0.882617
31,improper access control in REST API DELETE method,hybrid,8,CVE-2007-5098,(no title),0.882155
31,improper access control in REST API DELETE method,hybrid,9,CVE-2021-41090,Instance config inline secret exposure,0.879070
31,improper access control in REST API DELETE method,hybrid,10,CVE-2017-6086,(no title),0.876014
31,improper access control in REST API DELETE method,hybrid,11,CVE-2012-5328,(no title),0.875829
31,improper access control in REST API DELETE method,hybrid,12,CVE-2014-1671,(no title),0.875765
31,improper access control in REST API DELETE method,hybrid,13,CVE-2009-4571,(no title),0.875482
31,improper access control in REST API DELETE method,hybrid,14,CVE-2026-23942,SFTP root escape via component-agnostic prefix check in ssh_sftpd,0.874217
31,improper access control in REST API DELETE method,hybrid,15,CVE-2007-0373,(no title),0.873699
31,improper access control in REST API DELETE method,hybrid,16,CVE-2010-1515,(no title),0.873606
31,improper access control in REST API DELETE method,hybrid,17,CVE-2020-12446,(no title),0.873436
31,improper access control in REST API DELETE method,hybrid,18,CVE-2007-3620,(no title),0.873302
31,improper access control in REST API DELETE method,hybrid,19,CVE-2008-6551,(no title),0.873277
